record_id,date,property_type,location,competitor_price,dynamic_price,demand_forecast,available_units,units_sold,revenue,resource_utilization,customer_id,customer_age,customer_gender,loyalty_tier,booking_channel,booking_lead_time_days,segment,campaign_id,promo_sent,promo_response,promo_click_rate,sentiment_score,ancillary_purchase,avg_spend_on_site,staff_hours,maintenance_flag,energy_consumption,delay_minutes,risk_level,route_distance_km,flight_speed_knots,fdm_anomaly_flag
619,2024-07-25,Hotel,JFK,165.03,198.29,0.7,72,48,9517.92,0.667,27059,46,F,Platinum,Agent,22,Leisure,CAMP_A,True,False,0.45,0.41,False,89.93,7.66,False,132.54,7.77,Low,,,
620,2024-03-19,Hotel,SIN,225.92,273.56,0.71,286,203,55532.68,0.71,34578,31,F,Gold,Corporate,51,Business,NONE,False,False,0.0,0.4,False,20.99,8.66,False,158.45,13.43,High,,,
621,2024-07-26,Hotel,CDG,264.04,313.64,0.69,205,137,42968.68,0.668,18856,44,M,Silver,Agent,71,Business,NONE,False,False,0.0,-0.3,False,37.9,6.84,False,118.55,0.81,Low,,,
622,2024-07-16,Flight,SYD,562.21,745.91,0.83,261,211,157387.01,0.808,39051,21,F,None,Corporate,62,Business,NONE,False,False,0.0,0.1,False,26.29,38.37,False,1816.02,2.74,Low,13772.0,767.17,False
623,2024-02-24,Hotel,SIN,148.37,159.84,0.58,62,30,4795.2,0.484,39554,48,M,Gold,Corporate,13,Leisure,NONE,False,False,0.0,0.49,False,89.11,5.97,False,158.75,1.21,High,,,
624,2024-08-07,Flight,SIN,455.15,573.97,0.76,371,280,160711.6,0.755,11703,29,M,None,Agent,14,Business,CAMP_C,True,True,0.57,0.72,True,15.41,37.14,False,1915.95,8.58,Low,13623.0,954.96,False
625,2024-02-11,Flight,CDG,408.49,549.58,0.85,239,199,109366.42,0.833,17715,40,F,Silver,Agent,93,Leisure,NONE,False,False,0.0,0.27,False,20.41,30.09,False,2421.58,46.87,Low,12981.0,858.36,False
626,2024-04-17,Flight,SIN,645.85,807.6,0.75,361,268,216436.8,0.742,27382,23,M,Gold,Agent,84,Business,CAMP_A,True,False,0.42,0.57,False,46.41,30.3,False,1519.85,4.65,Medium,13250.0,842.65,False
627,2024-09-03,Hotel,CDG,199.52,199.98,0.5,131,60,11998.8,0.458,35738,60,M,None,Direct,17,Leisure,CAMP_B,True,False,0.34,0.84,False,37.59,10.45,False,161.12,18.7,High,,,
628,2024-10-12,Hotel,HKG,174.24,200.45,0.65,271,178,35680.1,0.657,25661,36,F,None,Agent,118,Family,CAMP_A,True,True,0.51,0.64,False,94.89,7.46,False,206.84,2.91,Low,,,
629,2024-12-20,Flight,HKG,395.36,469.71,0.69,330,223,104745.33,0.676,43966,32,F,Platinum,Agent,28,Leisure,NONE,False,False,0.0,-0.14,False,5.01,29.9,True,1781.64,34.44,High,12489.0,836.04,False
630,2024-05-02,Hotel,HKG,212.57,278.66,0.81,68,51,14211.66,0.75,43505,45,F,None,Corporate,24,Family,NONE,False,False,0.0,0.61,False,66.46,7.18,False,159.28,15.62,Low,,,
631,2024-04-15,Flight,LHR,663.44,950.61,0.93,237,225,213887.25,0.949,39272,29,M,Silver,Agent,58,Family,CAMP_A,True,False,0.03,-0.45,False,43.21,34.78,False,1675.84,31.45,Low,1196.0,836.71,False
632,2024-03-26,Hotel,HKG,125.1,184.8,0.98,192,183,33818.4,0.953,43476,31,F,Silver,OTA,19,Leisure,CAMP_A,True,False,0.54,1.24,False,85.2,7.7,False,179.13,5.59,Low,,,
633,2024-02-02,Flight,SYD,220.88,270.62,0.73,297,213,57642.06,0.717,39166,19,M,None,Corporate,78,Family,CAMP_A,True,True,0.08,-0.12,False,5.52,23.83,False,2152.04,58.93,Low,6030.0,812.23,False
634,2024-12-08,Flight,CDG,369.59,447.52,0.71,335,242,108299.84,0.722,38428,28,M,Gold,Corporate,32,Business,CAMP_B,True,False,0.52,-0.16,False,164.17,38.14,False,1888.73,29.29,Medium,9860.0,783.98,False
635,2024-02-14,Flight,JFK,369.03,413.4,0.62,301,186,76892.4,0.618,41923,38,F,Gold,OTA,67,Family,CAMP_A,True,False,0.27,0.36,True,93.86,30.7,False,2421.82,53.74,Low,9526.0,801.28,False
636,2024-08-09,Hotel,SIN,229.93,302.82,0.82,223,180,54507.6,0.807,30947,28,M,Gold,Corporate,21,Leisure,CAMP_B,True,False,0.26,-0.68,False,113.11,10.21,False,94.89,1.24,Low,,,
637,2024-06-19,Hotel,DXB,202.26,268.61,0.83,94,79,21220.19,0.84,49784,40,M,None,Agent,79,Family,NONE,False,False,0.0,-1.07,False,65.32,7.95,False,232.09,18.23,Low,,,
638,2024-11-23,Hotel,CDG,233.91,253.26,0.58,262,147,37229.22,0.561,38797,60,M,Silver,OTA,56,Leisure,CAMP_B,True,False,0.02,-0.28,False,75.59,7.65,False,118.01,21.93,Low,,,
639,2024-10-31,Hotel,LHR,143.46,198.8,0.89,86,71,14114.8,0.826,47616,42,F,Gold,Agent,82,Family,CAMP_A,True,True,0.23,0.07,False,71.48,4.67,False,213.97,4.01,Low,,,
640,2024-03-13,Flight,CDG,570.32,761.68,0.84,353,295,224695.6,0.836,36550,28,M,None,Agent,34,Family,NONE,False,False,0.0,0.22,False,24.22,33.22,False,1994.36,22.08,Medium,1269.0,786.61,False
641,2024-12-24,Flight,HKG,419.5,557.57,0.83,195,159,88653.63,0.815,49467,20,M,None,OTA,84,Leisure,CAMP_C,True,True,0.35,-0.35,True,107.66,24.75,False,2164.53,39.76,Low,4087.0,797.96,False
642,2024-02-20,Hotel,LHR,163.74,197.47,0.71,144,97,19154.59,0.674,39978,52,M,Silver,OTA,86,Business,CAMP_A,True,False,0.31,0.21,False,90.1,8.27,False,172.25,32.02,Medium,,,
643,2024-10-29,Flight,LHR,409.01,501.98,0.73,296,212,106419.76,0.716,48470,62,F,None,Agent,1,Business,NONE,False,False,0.0,0.08,False,150.27,30.27,False,2237.37,13.24,Low,2025.0,889.69,False
644,2024-06-25,Hotel,SYD,209.84,293.29,0.9,63,54,15837.66,0.857,24303,52,M,None,OTA,110,Leisure,CAMP_A,True,False,0.28,0.46,False,46.38,7.08,False,78.71,12.55,Medium,,,
645,2024-02-20,Hotel,JFK,239.58,347.52,0.95,185,174,60468.48,0.941,25785,32,M,None,Agent,89,Leisure,CAMP_B,True,False,0.52,-0.29,False,46.97,9.29,False,141.61,0.06,Low,,,
646,2024-04-06,Flight,SIN,509.61,565.64,0.61,207,126,71270.64,0.609,43095,33,F,None,Corporate,37,Family,NONE,False,False,0.0,0.79,False,38.58,21.82,False,1519.36,7.13,Low,12182.0,833.4,False
647,2024-11-14,Flight,JFK,519.52,683.16,0.81,240,193,131849.88,0.804,37911,62,M,Gold,Corporate,50,Business,NONE,False,False,0.0,-0.24,False,38.17,32.08,False,2175.21,11.55,Low,12758.0,884.12,False
648,2024-02-10,Flight,DXB,546.39,622.27,0.64,196,120,74672.4,0.612,14865,58,F,Silver,Corporate,36,Family,CAMP_A,True,False,0.11,-0.35,False,26.9,30.74,False,1770.87,7.5,Low,2175.0,874.3,False
649,2024-05-26,Hotel,DXB,97.46,122.24,0.75,237,177,21636.48,0.747,41711,55,F,Silver,Corporate,44,Family,CAMP_A,True,False,0.2,-0.46,False,7.34,12.25,True,182.51,15.66,Low,,,
650,2024-07-05,Hotel,HKG,134.5,165.51,0.73,278,200,33102.0,0.719,46537,46,F,Gold,Direct,82,Business,NONE,False,False,0.0,0.0,False,84.74,8.46,False,97.19,17.12,Medium,,,
651,2024-05-04,Flight,SYD,551.78,782.41,0.92,230,215,168218.15,0.935,23995,38,M,None,Corporate,44,Business,CAMP_A,True,True,0.17,-0.42,False,46.42,28.13,False,1529.24,38.8,Low,3958.0,777.36,False
652,2024-11-13,Hotel,JFK,130.81,132.0,0.51,110,58,7656.0,0.527,37842,18,M,Gold,Direct,106,Business,CAMP_C,True,False,0.2,-0.64,True,116.32,7.23,False,83.42,0.94,Low,,,
653,2024-02-01,Hotel,JFK,75.01,88.56,0.68,117,74,6553.44,0.632,42767,63,M,None,Direct,91,Business,CAMP_B,True,False,0.4,-0.36,False,108.59,6.76,True,142.53,11.71,Low,,,
654,2024-05-13,Flight,SYD,626.74,810.11,0.79,191,154,124756.94,0.806,33853,52,F,None,Direct,17,Business,CAMP_A,True,False,0.47,0.14,False,16.0,25.03,False,1998.86,10.84,Medium,11601.0,803.75,False
655,2024-07-31,Flight,SIN,530.01,596.94,0.63,205,126,75214.44,0.615,32636,64,F,Silver,Corporate,120,Family,NONE,False,False,0.0,-0.59,True,3.57,22.52,False,1866.0,44.34,Medium,4610.0,829.24,False
656,2024-06-22,Flight,LHR,291.75,394.91,0.85,314,266,105046.06,0.847,35651,26,F,Platinum,OTA,24,Leisure,CAMP_A,True,False,0.27,0.29,False,25.69,37.93,False,1793.28,13.29,Medium,554.0,855.38,False
657,2024-10-24,Hotel,CDG,340.11,484.92,0.93,237,216,104742.72,0.911,24567,19,M,Silver,OTA,95,Leisure,CAMP_A,True,False,0.05,0.16,False,19.38,6.1,True,55.76,14.18,Medium,,,
658,2024-10-04,Flight,HKG,370.52,458.48,0.74,285,211,96739.28,0.74,12874,65,M,Gold,Direct,37,Leisure,CAMP_A,True,False,0.52,0.66,False,47.21,15.77,False,1794.17,42.83,Low,9408.0,785.06,False
659,2024-08-14,Hotel,SYD,188.56,232.32,0.73,261,186,43211.52,0.713,17747,37,M,Silver,Agent,54,Family,NONE,False,False,0.0,0.71,True,44.35,8.9,False,121.8,7.36,Low,,,
660,2024-01-27,Hotel,HKG,161.51,218.87,0.86,129,106,23200.22,0.822,19325,59,F,None,Direct,101,Leisure,NONE,False,False,0.0,0.1,False,70.32,10.55,False,148.81,10.04,Low,,,
661,2024-05-19,Hotel,CDG,176.6,240.57,0.86,264,222,53406.54,0.841,15051,21,F,None,OTA,66,Family,NONE,False,False,0.0,0.57,True,175.33,8.18,False,136.01,3.84,Low,,,
662,2024-10-16,Hotel,SYD,234.25,330.32,0.91,215,196,64742.72,0.912,46406,59,F,Gold,OTA,78,Business,NONE,False,False,0.0,0.06,True,32.27,9.09,False,149.85,15.83,Low,,,
663,2024-07-14,Flight,CDG,679.32,940.0,0.88,164,142,133480.0,0.866,38144,53,M,None,Agent,21,Business,CAMP_A,True,False,0.59,0.22,False,58.63,38.02,False,1867.88,18.88,Medium,5875.0,928.2,False
664,2024-02-10,Hotel,JFK,262.6,377.35,0.94,146,136,51319.6,0.932,25098,22,F,Gold,OTA,51,Family,CAMP_B,True,False,0.54,0.93,False,8.6,8.14,False,160.26,0.57,Low,,,
665,2024-11-16,Hotel,LHR,97.04,133.2,0.87,110,99,13186.8,0.9,38126,57,M,None,Corporate,79,Business,NONE,False,False,0.0,0.26,True,86.41,6.98,False,128.25,6.42,Low,,,
666,2024-01-20,Flight,LHR,299.76,433.21,0.95,214,206,89241.26,0.963,32943,29,F,None,Corporate,107,Leisure,CAMP_A,True,False,0.0,-0.11,True,79.32,28.95,False,1850.5,58.98,High,13845.0,857.13,False
667,2024-02-13,Hotel,SIN,270.41,332.0,0.73,157,118,39176.0,0.752,37725,70,M,None,Corporate,76,Other,CAMP_B,True,True,0.34,-0.25,True,70.44,5.67,False,119.06,10.83,Low,,,
668,2024-04-10,Hotel,HKG,188.7,236.97,0.76,88,65,15403.05,0.739,15978,18,M,Silver,Direct,81,Business,CAMP_A,True,False,0.31,-0.35,False,57.21,8.78,False,179.16,2.36,Low,,,
669,2024-07-31,Hotel,SYD,250.75,317.1,0.76,63,43,13635.3,0.683,34766,21,M,Silver,Agent,77,Business,CAMP_A,True,True,0.18,-0.81,False,44.24,5.83,False,176.57,17.75,High,,,
670,2024-05-14,Flight,DXB,646.19,793.46,0.73,389,285,226136.1,0.733,43610,35,F,None,OTA,101,Business,NONE,False,False,0.0,-0.14,True,10.24,28.34,False,1254.88,32.93,Medium,13298.0,846.74,False
671,2024-07-18,Hotel,SIN,250.21,352.54,0.91,125,117,41247.18,0.936,42522,20,M,Silver,Corporate,39,Leisure,CAMP_B,True,True,0.16,0.5,False,18.65,5.81,False,231.48,13.57,Low,,,
672,2024-01-30,Hotel,LHR,184.52,223.7,0.71,167,122,27291.4,0.731,26844,41,F,Silver,Corporate,13,Leisure,CAMP_C,True,False,0.27,0.01,False,144.41,9.37,False,100.97,4.44,Low,,,
673,2024-08-29,Hotel,LHR,158.24,221.22,0.9,143,127,28094.94,0.888,43871,43,F,None,OTA,53,Leisure,CAMP_C,True,True,0.43,0.14,False,85.36,6.71,False,180.32,5.79,Medium,,,
674,2024-09-03,Hotel,SYD,194.05,229.03,0.68,105,68,15574.04,0.648,44660,24,M,None,OTA,5,Other,NONE,False,False,0.0,0.06,True,84.58,7.07,False,122.62,6.42,Medium,,,
675,2024-10-06,Flight,LHR,618.19,798.47,0.79,394,313,249921.11,0.794,47074,67,F,Gold,Agent,95,Business,CAMP_A,True,True,0.41,-0.11,False,48.72,33.47,False,2381.38,20.94,Low,2791.0,784.88,False
676,2024-12-11,Hotel,JFK,129.36,193.42,1.0,259,259,50095.78,1.0,35414,44,F,None,Direct,18,Leisure,CAMP_B,True,False,0.49,0.0,False,110.9,11.61,True,185.9,5.24,High,,,
677,2024-11-14,Hotel,JFK,226.82,251.26,0.61,96,62,15578.12,0.646,24179,65,F,None,Direct,63,Leisure,CAMP_B,True,True,0.54,0.22,False,27.46,8.37,False,129.83,4.44,Low,,,
678,2024-12-05,Flight,SYD,424.29,472.01,0.61,186,111,52393.11,0.597,44823,51,F,None,OTA,14,Business,CAMP_B,True,False,0.23,-0.09,True,34.03,36.78,False,2063.63,52.63,Low,11748.0,840.83,False
679,2024-12-12,Flight,JFK,520.86,795.14,1.03,313,313,248878.82,1.0,18719,69,F,None,OTA,113,Business,CAMP_A,True,False,0.43,0.6,False,16.28,35.37,False,2327.31,19.69,Low,4255.0,832.47,False
680,2024-02-07,Hotel,DXB,186.11,258.92,0.89,74,63,16311.96,0.851,31643,59,M,None,Agent,52,Business,CAMP_A,True,False,0.51,-0.09,False,77.33,10.03,False,164.36,6.43,Low,,,
681,2024-09-16,Flight,CDG,313.16,354.8,0.63,320,200,70960.0,0.625,44607,49,M,None,Agent,100,Leisure,CAMP_C,True,True,0.06,-0.85,False,19.59,35.0,False,1779.51,40.85,Medium,4318.0,898.0,False
682,2024-02-01,Flight,DXB,372.24,424.74,0.64,306,200,84948.0,0.654,11819,44,M,None,Corporate,97,Leisure,NONE,False,False,0.0,-0.25,False,78.0,42.81,False,2495.0,8.16,Medium,4240.0,871.6,False
683,2024-12-23,Hotel,HKG,151.2,178.3,0.68,288,194,34590.2,0.674,16581,65,M,Silver,Corporate,76,Business,CAMP_A,True,True,0.58,-0.07,True,37.84,9.86,False,170.69,13.85,Medium,,,
684,2024-05-12,Flight,JFK,390.13,512.71,0.81,149,117,59987.07,0.785,35374,36,F,Platinum,Direct,116,Family,CAMP_B,True,False,0.54,0.72,False,62.37,24.64,False,2186.87,13.64,Low,6189.0,829.51,False
685,2024-05-11,Hotel,LHR,176.99,283.55,1.1,58,58,16445.9,1.0,42519,64,F,Silver,Agent,10,Leisure,NONE,False,False,0.0,-0.92,False,25.33,7.86,False,143.9,16.82,Low,,,
686,2024-10-10,Hotel,CDG,149.29,164.88,0.6,247,144,23742.72,0.583,14347,56,F,None,Corporate,104,Business,CAMP_A,True,False,0.25,-1.06,False,26.82,7.55,False,169.33,5.21,Low,,,
687,2024-07-02,Flight,SYD,581.27,644.74,0.61,368,221,142487.54,0.601,41438,60,F,None,Agent,106,Other,CAMP_A,True,False,0.23,0.46,True,61.25,31.9,False,2421.05,12.33,Low,5009.0,931.67,False
688,2024-07-19,Hotel,SYD,183.52,189.25,0.53,73,38,7191.5,0.521,14376,25,M,None,OTA,35,Leisure,CAMP_C,True,False,0.02,0.25,True,87.79,8.3,False,161.51,12.62,Medium,,,
689,2024-09-05,Flight,JFK,561.39,778.6,0.89,316,277,215672.2,0.877,27194,39,M,Platinum,Agent,13,Business,CAMP_A,True,False,0.07,0.1,False,54.9,33.7,False,1831.73,15.31,Low,1991.0,834.52,False
690,2024-03-16,Hotel,HKG,239.39,296.71,0.74,300,218,64682.78,0.727,33791,37,M,None,OTA,31,Leisure,CAMP_A,True,False,0.05,-0.52,False,46.42,10.85,False,142.83,8.95,Low,,,
691,2024-10-09,Hotel,SIN,301.88,345.06,0.64,164,104,35886.24,0.634,40665,46,F,Silver,OTA,62,Leisure,CAMP_C,True,False,0.19,1.65,True,63.09,4.46,False,141.07,8.85,Low,,,
692,2024-08-31,Hotel,DXB,165.46,185.14,0.62,75,42,7775.88,0.56,42346,50,F,Gold,Agent,22,Leisure,NONE,False,False,0.0,0.53,True,31.02,10.95,False,90.27,1.45,Medium,,,
693,2024-03-07,Flight,CDG,493.36,554.4,0.62,211,129,71517.6,0.611,39630,57,M,None,Agent,45,Other,CAMP_B,True,False,0.2,0.57,False,75.65,25.54,False,2187.47,32.9,Medium,2921.0,876.04,False
694,2024-02-01,Flight,HKG,555.94,772.92,0.89,361,316,244242.72,0.875,49803,37,M,Silver,Corporate,119,Leisure,NONE,False,False,0.0,-0.21,False,28.79,35.75,False,1704.39,27.44,Medium,11770.0,715.08,False
695,2024-02-03,Hotel,CDG,156.38,187.54,0.7,189,135,25317.9,0.714,46105,31,M,Platinum,Agent,67,Business,NONE,False,False,0.0,-0.15,True,34.88,7.09,False,169.95,16.18,Low,,,
696,2024-11-26,Hotel,SIN,194.18,219.22,0.63,218,136,29813.92,0.624,27547,43,M,Silver,Agent,85,Leisure,CAMP_C,True,False,0.14,-0.13,False,39.03,6.22,False,164.41,2.8,Medium,,,
697,2024-11-05,Flight,DXB,369.0,375.04,0.52,338,174,65256.96,0.515,40967,22,M,Platinum,OTA,19,Leisure,NONE,False,False,0.0,-0.1,False,35.52,35.81,False,1759.83,33.12,Medium,7025.0,818.64,False
698,2024-08-19,Hotel,CDG,185.7,220.4,0.69,261,178,39231.2,0.682,42837,24,M,None,Corporate,80,Leisure,NONE,False,False,0.0,-0.77,True,23.16,6.77,False,151.32,6.37,Low,,,
699,2024-01-29,Hotel,SYD,129.38,121.53,0.44,257,111,13489.83,0.432,11766,70,M,Gold,OTA,88,Business,CAMP_B,True,False,0.22,0.17,False,88.17,7.88,False,204.82,5.51,Low,,,
700,2024-11-20,Flight,SIN,327.02,342.12,0.55,214,111,37975.32,0.519,32558,59,M,Silver,Corporate,105,Other,CAMP_B,True,False,0.37,0.23,False,56.43,25.97,False,1481.22,24.34,Low,7031.0,853.69,False
701,2024-02-13,Hotel,CDG,278.16,354.89,0.78,173,136,48265.04,0.786,26088,57,F,None,Corporate,8,Family,CAMP_C,True,False,0.57,0.17,True,12.08,14.45,False,118.65,7.14,Medium,,,
702,2024-05-15,Hotel,DXB,232.88,265.09,0.64,246,152,40293.68,0.618,38209,62,M,None,OTA,110,Business,CAMP_B,True,False,0.22,0.36,False,63.35,6.3,False,67.01,24.6,Low,,,
703,2024-10-08,Hotel,LHR,205.42,237.99,0.66,182,116,27606.84,0.637,14306,56,M,None,OTA,106,Leisure,CAMP_C,True,True,0.44,-0.02,False,96.45,8.09,False,161.35,0.74,Low,,,
704,2024-07-01,Hotel,SIN,282.49,416.4,0.97,89,84,34977.6,0.944,23745,22,M,Gold,OTA,79,Business,CAMP_C,True,False,0.33,0.05,False,70.88,8.2,False,154.31,22.39,Low,,,
705,2024-06-28,Hotel,DXB,184.55,219.14,0.69,68,48,10518.72,0.706,45913,55,M,Gold,Corporate,23,Business,NONE,False,False,0.0,-0.04,False,129.39,7.23,False,214.24,2.27,High,,,
706,2024-02-26,Hotel,JFK,127.95,168.33,0.82,174,141,23734.53,0.81,19401,46,F,Silver,Corporate,42,Leisure,CAMP_C,True,False,0.3,-0.14,False,138.34,8.93,False,191.68,6.74,Low,,,
707,2024-05-03,Hotel,DXB,278.27,315.6,0.63,288,180,56808.0,0.625,34409,45,F,Gold,OTA,117,Leisure,CAMP_C,True,False,0.14,-0.09,True,12.29,5.11,False,191.79,23.29,Low,,,
708,2024-10-31,Hotel,DXB,149.52,162.14,0.58,183,105,17024.7,0.574,34585,35,F,None,Corporate,92,Family,CAMP_B,True,False,0.32,0.79,True,39.14,8.51,False,167.8,5.34,Medium,,,
709,2024-07-01,Hotel,SIN,101.12,126.38,0.75,63,48,6066.24,0.762,29733,56,F,None,Corporate,79,Family,CAMP_A,True,True,0.58,0.21,True,36.46,5.3,False,154.44,3.13,Low,,,
710,2024-07-16,Flight,DXB,539.12,572.92,0.56,266,145,83073.4,0.545,23341,49,F,None,OTA,58,Leisure,CAMP_B,True,False,0.1,0.08,False,24.88,32.97,False,2511.98,94.32,Medium,4380.0,868.53,False
711,2024-11-09,Flight,LHR,335.64,455.27,0.86,245,207,94240.89,0.845,33592,62,F,None,Agent,56,Leisure,NONE,False,False,0.0,0.2,False,18.47,29.32,False,2086.65,41.78,Low,9183.0,864.13,False
712,2024-10-14,Flight,JFK,530.39,655.17,0.74,155,115,75344.55,0.742,24452,19,M,Silver,OTA,120,Family,CAMP_A,True,False,0.35,0.16,False,183.94,34.33,False,2456.03,31.66,Low,1325.0,901.71,False
713,2024-08-09,Hotel,LHR,226.58,246.98,0.59,113,65,16053.7,0.575,41443,54,F,None,Agent,92,Business,CAMP_A,True,False,0.32,0.29,False,49.23,8.4,False,201.36,6.63,Medium,,,
714,2024-02-20,Flight,HKG,534.22,567.45,0.56,338,193,109517.85,0.571,38401,48,F,None,OTA,6,Business,CAMP_A,True,False,0.14,0.75,True,64.48,26.56,False,2406.29,12.11,Low,1609.0,830.87,False
715,2024-05-16,Hotel,SYD,248.63,291.17,0.67,230,150,43675.5,0.652,16330,47,M,None,Direct,109,Business,NONE,False,False,0.0,0.73,False,42.13,6.44,False,143.19,1.26,Medium,,,
716,2024-01-23,Hotel,SYD,258.59,390.2,1.01,222,222,86624.4,1.0,11242,18,M,None,Direct,27,Family,CAMP_C,True,False,0.02,0.45,True,191.31,5.4,False,180.77,2.81,Low,,,
717,2024-08-30,Hotel,HKG,208.51,297.26,0.93,168,153,45480.78,0.911,16583,43,M,None,Agent,26,Leisure,CAMP_A,True,True,0.6,-0.08,False,55.52,4.45,False,220.64,1.03,Medium,,,
718,2024-02-24,Flight,DXB,399.38,380.74,0.45,242,108,41119.92,0.446,32719,22,M,None,OTA,46,Other,CAMP_B,True,False,0.29,-0.91,True,24.98,37.67,False,1958.03,11.31,Low,7841.0,847.78,False
719,2024-04-06,Hotel,SYD,305.04,382.38,0.75,127,92,35178.96,0.724,46686,54,F,None,Agent,90,Leisure,CAMP_A,True,False,0.45,-0.42,True,132.11,7.7,False,117.23,9.28,Low,,,
720,2024-03-21,Hotel,JFK,108.16,162.92,1.01,197,197,32095.24,1.0,30234,38,M,None,Direct,31,Business,CAMP_B,True,False,0.53,-1.12,True,126.61,8.05,False,118.63,9.54,Low,,,
721,2024-07-30,Hotel,LHR,153.23,187.86,0.73,207,152,28554.72,0.734,27848,47,F,Silver,Direct,112,Leisure,CAMP_B,True,False,0.02,-0.1,False,187.11,8.47,False,156.39,1.53,Low,,,
722,2024-10-11,Flight,LHR,418.04,528.41,0.76,159,118,62352.38,0.742,42542,38,M,Gold,Agent,14,Business,CAMP_A,True,False,0.02,-0.0,True,79.71,20.24,False,1714.76,33.17,Low,5466.0,806.64,False
723,2024-02-18,Flight,JFK,484.35,552.15,0.64,273,170,93865.5,0.623,26834,21,M,Silver,OTA,109,Leisure,CAMP_C,True,False,0.27,-0.44,False,5.77,28.89,False,2369.9,1.65,Low,10985.0,874.6,False
724,2024-03-03,Hotel,CDG,216.34,319.49,0.98,273,262,83706.38,0.96,16948,19,M,None,Corporate,7,Family,NONE,False,False,0.0,1.12,True,21.07,8.46,False,174.84,16.64,Medium,,,
725,2024-03-22,Hotel,HKG,180.42,234.52,0.8,69,54,12664.08,0.783,27763,59,M,Silver,Corporate,64,Business,CAMP_A,True,False,0.47,-0.51,True,18.41,6.97,False,124.86,19.77,Medium,,,
726,2024-01-01,Flight,HKG,544.29,844.49,1.05,205,205,173120.45,1.0,10674,49,M,None,Corporate,73,Family,CAMP_B,True,False,0.22,0.51,False,58.37,26.74,False,2200.93,6.3,Low,9680.0,863.56,False
727,2024-05-21,Flight,HKG,353.87,495.55,0.9,132,115,56988.25,0.871,37994,61,M,Silver,Agent,12,Family,CAMP_B,True,True,0.19,0.13,True,23.6,29.59,False,2430.49,26.59,Low,11129.0,886.92,False
728,2024-11-03,Hotel,DXB,185.89,236.78,0.77,82,60,14206.8,0.732,47580,35,M,Silver,Agent,33,Business,CAMP_B,True,False,0.4,-0.58,False,209.97,7.67,False,169.23,0.77,Low,,,
729,2024-12-23,Flight,HKG,295.82,347.15,0.67,364,242,84010.3,0.665,31179,64,F,None,Direct,24,Family,CAMP_B,True,False,0.1,-0.13,True,13.52,30.04,False,1741.86,6.25,Low,10603.0,830.91,False
730,2024-03-08,Hotel,DXB,274.68,323.23,0.68,207,136,43959.28,0.657,30882,42,M,None,Agent,7,Business,NONE,False,False,0.0,0.69,True,59.13,7.44,False,166.3,10.23,Low,,,
731,2024-02-21,Flight,LHR,441.29,641.81,0.95,151,145,93062.45,0.96,38279,67,F,None,OTA,29,Leisure,CAMP_C,True,False,0.41,0.67,False,49.29,32.39,False,2017.71,12.58,Medium,14945.0,910.49,True
732,2024-01-02,Hotel,JFK,235.04,293.4,0.75,262,197,57799.8,0.752,47805,29,M,Silver,Direct,59,Business,CAMP_A,True,False,0.56,-0.2,False,55.45,5.98,False,115.09,0.71,Low,,,
733,2024-05-29,Hotel,SYD,158.0,160.39,0.52,187,96,15397.44,0.513,43731,58,M,None,Corporate,86,Family,NONE,False,False,0.0,-0.36,True,77.41,9.16,False,254.02,10.36,High,,,
734,2024-09-22,Hotel,JFK,215.48,266.47,0.74,151,110,29311.7,0.728,21402,62,M,Silver,Agent,84,Leisure,NONE,False,False,0.0,0.06,False,51.18,11.06,False,228.88,14.22,Low,,,
735,2024-03-24,Flight,CDG,591.5,622.93,0.55,149,77,47965.61,0.517,48186,55,F,None,Corporate,104,Other,NONE,False,False,0.0,-0.15,True,38.15,31.73,False,1713.34,23.23,Low,2972.0,920.18,False
736,2024-05-26,Flight,LHR,343.33,379.69,0.61,396,238,90366.22,0.601,34927,34,M,None,Agent,54,Business,CAMP_A,True,False,0.36,-0.06,True,43.45,31.91,False,2030.2,65.52,Low,2205.0,804.37,False
737,2024-02-12,Hotel,JFK,184.07,181.07,0.48,135,68,12312.76,0.504,10313,19,F,None,Agent,106,Business,NONE,False,False,0.0,-0.48,False,68.41,10.02,False,174.43,26.72,Low,,,
738,2024-08-27,Flight,HKG,421.67,689.11,1.13,252,252,173655.72,1.0,43342,42,F,None,Direct,103,Business,CAMP_B,True,False,0.2,0.26,False,65.3,27.14,False,1936.97,20.67,Low,9827.0,822.63,False
739,2024-01-28,Hotel,CDG,161.39,214.65,0.83,240,197,42286.05,0.821,12665,47,M,Platinum,Corporate,97,Business,CAMP_A,True,True,0.2,-1.22,True,7.85,5.76,False,144.52,8.14,Low,,,
740,2024-06-25,Hotel,SYD,231.91,266.53,0.65,120,75,19989.75,0.625,25862,55,M,None,Agent,104,Business,NONE,False,False,0.0,-0.13,True,36.63,9.37,False,178.38,15.38,Medium,,,
741,2024-05-21,Hotel,JFK,228.24,257.86,0.63,209,131,33779.66,0.627,21855,35,M,None,Corporate,110,Business,NONE,False,False,0.0,0.95,True,96.73,8.84,False,129.7,13.13,Low,,,
742,2024-11-23,Hotel,DXB,205.85,271.18,0.82,114,92,24948.56,0.807,26383,29,F,None,Agent,3,Family,CAMP_B,True,False,0.21,0.23,False,48.97,8.54,False,150.78,23.91,Low,,,
